Name,Team,PlayerId,classified_role,Classification,G,GS,IP,TBF,W,L,CG,ShO,SV,BS,HLD,SD,MD,Pulls,ERA,R,ER,H,HR,SO,BB,IBB,HBP,WP,BK,Events,GB,LD,FB,IFFB,BU,IFH,BUH,Balls,Strikes,Pitches,RS,RS_per_9,K_pct,BB_pct,K_minus_BB_pct,K_per_9,BB_per_9,K_to_BB,H_per_9,HR_per_9,AVG,WHIP,BABIP,LOB_pct,GB_pct,LD_pct,FB_pct,IFFB_pct,GB_to_FB,HR_to_FB,IFH_pct,BUH_pct,FIP,xFIP,SIERA,tERA,kwERA,E_minus_F,RAR,WAR,Dollars,WPA,RE24,REW,pLI,inLI,gmLI,exLI,WPA_to_LI,Clutch,OSwing_pct,ZSwing_pct,Swing_pct,OContact_pct,ZContact_pct,Contact_pct,Zone_pct,FStrike_pct,SwStr_pct,CStr_pct,CSW_pct,ERA_minus,FIP_minus,xFIP_minus,Pace,RA9_WAR,BIP_Wins,LOB_Wins,FDP_Wins,Pull_pct,Cent_pct,Oppo_pct,Soft_pct,Med_pct,Hard_pct,TTO_pct,FRM,K_pct_plus,BB_pct_plus,K_per_9_plus,BB_per_9_plus,K_to_BB_plus,H_per_9_plus,HR_per_9_plus,AVG_plus,WHIP_plus,BABIP_plus,LOB_pct_plus,GB_pct_plus,LD_pct_plus,FB_pct_plus,HR_to_FB_pct_plus,Pull_pct_plus,Cent_pct_plus,Oppo_pct_plus,Med_pct_plus,Hard_pct_plus,EV,LA,Barrels,Barrel_pct,maxEV,HardHit,HardHit_pct,FA_pct,FAv,wFB,wFB_per_c,FA_pct_sc,vFA_sc,FA_X_sc,FA_Z_sc,wFA_sc,wFA_per_c_sc,OSwing_pct_sc,ZSwing_pct_sc,Swing_pct_sc,OContact_pct_sc,ZContact_pct_sc,Contact_pct_sc,Zone_pct_sc,botERA,botOvr_FA,botStf_FA,botCmd_FA,botOvr,botStf,botCmd,botxRV100,Stf_plus_FA,Loc_plus_FA,Pit_plus_FA,Stuff_plus,Location_plus,Pitching_plus,average_batters_faced_per_appearance_SP,average_innings_pitched_per_appearance_SP,average_batters_faced_per_appearance_RP,average_innings_pitched_per_appearance_RP,z_total_score
Domingo Acevedo,OAK,17092,Setup/Closer Pitcher,average_rp,9,0,9.1,47,0,0,0,0,0,2,2,1,3,8,10.60714647,11,11,16,2,7,2,1,1,1,0,37,9,13,15,1,0,1,0,64,113,177,2,1.928572085,0.1489,0.0426,0.1064,6.750002299,1.928572085,3.5,15.42857668,1.928572085,0.363636364,1.928572085,0.4,0.4938,0.243243243,0.351351351,0.405405405,0.066666666,0.6,0.133333333,0.111111111,0.0,5.505040649,5.376500649,4.790507562,7.124541405,4.942134133,5.102105821,-1.251960039,-0.124413997,-0.995308995,-1.236279964,-9.723999977,-1.04350996,1.073330045,0.992511988,1.45638001,1.141780019,-0.736212015,-0.415605145,0.29,0.8133,0.5143,0.5862,0.9344,0.8222,0.4286,0.5532,0.0904,0.1243,0.2147,259.7433972,132.2404243,125.5052433,20.5426,-0.740402997,-0.305339992,-0.310649008,-0.615989029,0.5676,0.2432,0.1892,0.1351,0.5405,0.3243,0.234,-0.119999997,64.21184954,49.88393341,75.87793145,58.94673521,128.7228539,183.3653097,157.5399134,149.6975697,148.5310826,136.4033184,68.62189211,58.09986962,178.1050256,105.5570048,106.6982487,138.3174234,70.66504974,77.08070221,103.8971596,99.91938038,88.23432221,18.33102664,4,0.1081,108.608,12,0.3243,0.4171,92.8356,-4.123700142,-5.648904304,0.4,92.83143136,-8.645728411,8.014200265,-3.696317017,-5.280452882,0.2791,0.7416,0.5143,0.5,0.9394,0.8222,0.5086,5.64957887,42.15920343,33.77205914,55.94980829,37.85806571,39.4934774,52.68872774,0.879476384,76.8,105.7314286,96.25857143,86.73942857,98.99657143,96.73942857,0.0,0.0,4.4,1.1,-27.72061329229664
Dinelson Lamet,- - -,17186,Setup/Closer Pitcher,suboptimal_rp,13,0,12.2,68,1,1,0,0,0,2,0,1,5,12,12.78943966,19,18,18,3,14,13,0,0,3,0,41,18,8,15,2,0,2,0,118,152,270,2,1.421048851,0.2059,0.1912,0.0147,9.947341959,9.236817533,1.0769,12.78943966,2.131573277,0.327272727,2.44736191,0.394736842,0.4478,0.43902439,0.195121951,0.365853658,0.133333333,1.2,0.2,0.111111111,0.0,7.202397803,6.081371344,5.844895816,7.644642625,6.042259289,5.587041858,-2.51583302,-0.2417408,-1.933921039,-0.622004002,-12.17599988,-1.078559011,0.800733897,0.916133193,0.839753527,0.906799686,-0.941134006,0.16434161,0.2339,0.7551,0.4238,0.45,0.8784,0.7281,0.3643,0.4706,0.1148,0.137,0.2519,258.4206936,158.4053612,139.4219827,18.995,-0.813278012,-0.2579224,-0.313615127,-0.571537528,0.4878,0.3415,0.1707,0.1951,0.3659,0.439,0.4412,-0.100649303,92.21439523,221.1508737,115.5944293,277.2348455,41.70312405,148.8157852,173.8349816,132.3277965,184.5553053,133.1980323,62.34199981,102.2395119,96.86560471,98.80381333,156.3243332,118.5886043,98.45239375,70.0838003,70.76548431,134.1881206,88.90605052,8.919877959,4,0.0976,106.68,19,0.4634,0.5019,95.0667,-7.476429939,-5.538096251,0.3903,94.88095238,-3.487394206,7.552647473,-4.395445712,-4.186138773,0.2119,0.7034,0.4275,0.4063,0.8434,0.7217,0.4387,5.999734481,27.4393921,48.18065229,25.59704124,34.09344396,51.24815026,30.97276026,1.112915111,66.87142857,76.63238095,71.52761905,89.9849911,88.00983665,89.48938056,8.88888888888889,3.555555555555556,6.0,1.5384615384615383,-47.5408414265768
Sam Coonrod,NYM,17264,Setup/Closer Pitcher,average_rp,10,0,6.2,34,0,0,0,0,0,0,1,1,1,8,9.450009688,7,7,5,0,6,8,0,2,1,0,18,11,4,3,0,0,2,0,66,81,147,2,2.700002768,0.1765,0.2353,-0.0588,8.100008304,10.80001107,0.75,6.75000692,0.0,0.208333333,1.950001999,0.277777778,0.5333,0.611111111,0.222222222,0.166666666,0.0,3.666666666,0.0,0.181818181,0.0,5.955042651,6.699052226,6.725175218,6.307315477,6.92461223,3.494967037,-1.135740042,-0.111126997,-0.889012992,-0.098711997,-3.361999989,-0.337608993,1.029649973,0.463759989,0.704779983,1.455749989,-0.139301002,0.043431532,0.1979,0.6471,0.3537,0.7368,0.8182,0.7885,0.3469,0.5882,0.0748,0.1973,0.2721,226.582622,137.8529337,152.9342411,19.115,-0.313796997,0.025144201,-0.227815002,-0.202671006,0.4444,0.2778,0.2778,0.2778,0.4444,0.2778,0.4118,0.159999996,79.26844586,271.8820978,94.36367469,323.6569365,29.15553776,78.06183273,0.0,83.79993367,146.4471226,93.48380416,74.28516979,141.5844601,109.5430068,45.59788718,0.0,108.00069,79.98899055,115.160142,86.0500979,84.64293061,81.2538859,-0.552241113,0,0.0,105.02,6,0.3333,0.4422,95.4,-0.592576981,-0.911656893,0.1769,95.76923077,-5.700884892,8.887653644,-0.039456587,-0.151756105,0.1765,0.5968,0.3537,0.6667,0.8378,0.7885,0.4218,5.790810748,27.21745538,53.26321269,20.91339808,36.33966034,49.19019524,32.04389741,0.973631497,101.7230769,84.83076923,98.32307692,107.6870748,88.60272109,86.16666667,5.0,1.5,4.375,1.2,-23.83355988028889
Michael Kopech,CHW,17282,Setup/Closer Pitcher,average_rp,3,0,2.2,18,0,0,0,0,0,0,0,0,1,1,20.24997405,6,6,7,1,4,2,0,0,0,0,12,3,4,4,0,0,0,0,33,48,81,2,6.74999135,0.2222,0.1111,0.1111,13.4999827,6.74999135,2.0,23.62496972,3.374995675,0.4375,3.374995675,0.545454545,0.3947,0.272727272,0.363636363,0.363636363,0.0,0.75,0.25,0.0,0.0,7.380034596,4.98506704,4.487397578,8.723516943,4.885396544,12.86993945,-0.546144009,-0.053658102,-0.429264992,-0.145048007,-4.681000233,-0.464816004,0.395581007,0.248600006,0.337067008,0.242799997,-0.521767974,0.155097166,0.234,0.6176,0.3951,0.4545,0.9048,0.75,0.4198,0.7222,0.0988,0.1852,0.284,468.6307659,165.2748789,116.360154,18.4032,-0.272199988,-0.208280995,-0.0102614,-0.218541995,0.2727,0.6364,0.0909,0.3636,0.3636,0.2727,0.3889,0.017319599,95.80815649,130.2524942,151.7556167,206.3132386,73.55591651,280.777675,275.6944013,180.1048886,259.9289729,186.0045251,54.85236775,65.14227795,184.332474,94.68143452,200.0592169,66.46421631,184.8711908,37.03877865,69.89445278,84.02311518,79.93009255,6.375690807,1,0.0833,105.399,4,0.3333,0.5062,95.6829,-1.975350022,-4.817926884,0.5062,95.52439024,-5.088780473,10.31121975,-1.975353837,-4.817936188,0.2439,0.575,0.4074,0.4,0.8696,0.7273,0.4938,4.66174321,57.0003078,61.86410244,37.34140561,48.47853691,56.2202442,36.5548842,0.22091963,131.3170732,90.98292683,102.2390244,119.8753086,93.53333333,101.2518519,8.25,3.75,5.675,1.625,-17.683452333948352
Javy Guerra,- - -,17292,Setup/Closer Pitcher,suboptimal_rp,15,0,17.2,88,0,0,0,0,0,0,0,0,3,4,6.622643893,13,13,16,2,13,19,3,2,2,0,54,21,11,21,4,1,3,1,142,184,326,6,3.056604874,0.1477,0.2159,-0.0682,6.622643893,9.679248766,0.6842,8.15094633,1.018868291,0.23880597,1.981132788,0.269230769,0.7018,0.396226415,0.207547169,0.396226415,0.19047619,1.0,0.095238095,0.142857142,1.0,6.821078902,7.314687263,7.083518562,6.790261871,7.036911696,-0.198435009,-2.939530015,-0.286457002,-2.291659951,-0.394451991,-7.437000155,-0.752758995,0.361702816,0.306288503,0.456986614,0.435099989,-0.056084991,-1.034456674,0.2176,0.6212,0.3815,0.7143,0.8415,0.7984,0.4062,0.5455,0.0767,0.1779,0.2546,155.297714,159.9913305,168.6593857,19.0041,-0.225178958,0.115429197,-0.054151598,0.061278209,0.4074,0.3889,0.2037,0.1667,0.5,0.3333,0.3864,-0.011211991,64.71628325,251.3888038,75.48718336,293.1097984,25.71546935,95.2416419,83.12554792,96.90159278,150.5194883,91.03686028,97.63899595,93.42289043,103.6270321,106.4080524,74.88337747,99.13036852,112.4570878,83.7887391,96.46860692,102.195629,90.43396226,15.37901911,3,0.0556,109.324,22,0.4074,0.6769,97.7455,0.16684401,0.075838187,0.3108,98.06039701,-6.047623738,9.162049548,1.292274624,1.279479826,0.1687,0.6038,0.3815,0.6429,0.8438,0.7984,0.4892,5.638962577,44.90431069,61.13651416,42.49957901,37.97221439,60.62159359,33.84183779,0.872399969,125.7475248,90.81188119,92.87722772,113.7461741,86.00651888,89.90140013,0.0,0.0,4.5,1.25,-40.34958353024474
Albert Abreu,NYY,17485,Setup/Closer Pitcher,average_rp,45,0,59.0,268,2,2,0,0,0,0,3,6,5,26,4.728813559,39,31,52,9,61,35,1,6,5,0,166,76,28,61,6,0,5,0,418,633,1051,27,4.118644068,0.2276,0.1306,0.097,9.305084746,5.338983051,1.7429,7.93220339,1.372881356,0.22907489,1.474576271,0.27388535,0.6716,0.46060606,0.169696969,0.369696969,0.098360655,1.245901639,0.147540983,0.065789473,0.0,5.255039883,4.981387813,4.596880284,4.880189569,5.054550773,-0.526226323,-4.28662014,-0.425581992,-3.404659986,0.168372005,-7.322999954,-0.715066016,0.365844995,0.496257991,0.618728995,0.700784981,-0.285582006,0.745809719,0.2684,0.6282,0.4176,0.6463,0.8346,0.7638,0.4148,0.5522,0.098,0.1836,0.2816,112.801029,121.4446043,116.274196,19.0772,-0.723623991,0.262297988,-0.560338974,-0.298040986,0.3939,0.3333,0.2727,0.1515,0.5212,0.3273,0.3918,1.110000014,98.13186175,153.0952814,104.6000507,163.1858216,64.09872721,94.27252824,112.1470188,94.30287431,113.5660998,93.39717659,93.3308944,110.0180696,86.02182098,96.25945841,118.0677341,96.00386803,96.83729039,111.1163368,100.1820491,100.8277384,89.00859135,12.55613512,12,0.0723,109.908,69,0.4157,0.5757,97.3844,-5.564559937,-0.925883517,0.0326,96.71764419,-5.630470725,9.515882604,0.085075427,0.250221844,0.2256,0.6123,0.4186,0.5678,0.837,0.7643,0.499,4.786005871,44.85229118,59.79877559,48.12773441,47.14253212,53.69735861,45.81120785,0.303761808,111.1264706,95.50588235,93.16470588,103.6640805,96.17327586,96.01609195,0.0,0.0,5.25,1.6428571428571428,-16.032155094545985
Jimmy Herget,LAA,17556,Setup/Closer Pitcher,average_rp,28,0,28.0,124,2,4,0,0,0,3,6,7,9,22,4.821428571,15,15,33,7,24,8,3,2,0,0,90,26,19,45,6,0,0,0,174,324,498,11,3.535714286,0.1935,0.0645,0.129,7.714285714,2.571428571,3.0,10.60714286,2.25,0.289473684,1.464285714,0.313253012,0.8434,0.288888888,0.211111111,0.5,0.133333333,0.577777777,0.155555555,0.0,0.0,5.86218274,5.269357069,4.481473559,5.907200789,4.670342781,-1.040754168,-2.813730001,-0.280142009,-2.241139889,-1.340849996,-9.793999672,-0.96912998,0.936230004,1.016870022,1.250499964,1.058369994,-0.780834973,-0.651345143,0.2674,0.6862,0.4688,0.6522,0.878,0.8112,0.4809,0.629,0.0884,0.1787,0.2671,110.5897102,133.5417595,123.0020408,20.1915,0.094922498,-0.125109002,0.500173986,0.375064999,0.4222,0.3222,0.2556,0.1556,0.4556,0.3889,0.3145,-0.386207014,83.44581376,75.63048052,86.71760641,78.59562018,110.3338748,126.0636075,183.796503,119.1671443,112.7735614,106.8218758,117.1946169,69.00256106,107.015242,130.1869727,124.48129,102.8964536,93.60938074,104.120123,87.56221728,119.8107384,89.42588976,21.89177789,9,0.1,110.841,35,0.3889,0.2455,91.9918,-0.539708972,-0.442384403,0.0563,92.62142508,-9.256464277,4.56278583,-0.410231918,-1.465113993,0.2212,0.6471,0.4688,0.5,0.8824,0.8069,0.5815,3.681539518,34.55191346,27.60498846,38.76186923,59.01693371,43.82242155,48.84343651,-0.432548855,75.25384615,98.49230769,90.05,101.3967742,97.21512097,103.5108871,0.0,0.0,4.277777777777778,1.3888888888888888,-11.050102920911169
Taylor Clarke,KCR,17611,Setup/Closer Pitcher,suboptimal_rp,56,0,56.0,257,3,6,0,0,3,3,12,17,12,45,6.267857143,42,39,71,12,63,24,1,3,3,0,167,50,33,81,9,2,4,1,365,671,1036,21,3.375,0.2451,0.0934,0.1518,10.125,3.857142857,2.625,11.41071429,1.928571429,0.308695652,1.696428571,0.380645161,0.6897,0.304878048,0.201219512,0.493902439,0.111111111,0.61728395,0.148148148,0.08,0.5,5.23718274,4.842925351,4.086115566,5.285118641,4.397718204,1.030674403,-3.532320023,-0.352501005,-2.820009947,-0.999044001,-8.272000313,-0.833778024,1.181349993,1.103739977,1.156960011,1.189180017,-1.127159953,0.281480005,0.3812,0.683,0.5,0.6402,0.8453,0.7505,0.3936,0.6537,0.1245,0.1467,0.2712,140.6919088,122.9109998,113.0392883,19.8978,-1.026610017,-1.034860015,0.360745996,-0.674111009,0.494,0.3193,0.1867,0.1627,0.4398,0.3976,0.3852,-0.370169014,105.6872074,109.4729135,113.8168584,117.8934303,96.54214042,135.6138808,157.5398598,127.0802195,130.6522967,129.8031578,95.83402178,72.82165218,102.0010489,128.5993267,118.5536099,120.3829783,92.75379016,76.08568423,84.52597238,122.4915295,89.70792445,19.91506139,22,0.1317,112.362,70,0.4192,0.2882,94.8356,-8.13669014,-2.730432933,0.2882,94.80000131,-3.258936325,10.22147651,-8.096305594,-2.716881072,0.3333,0.6842,0.501,0.5722,0.8402,0.7471,0.4778,4.496875019,45.6530452,45.04166896,47.0111495,50.25106061,48.5727044,58.04639807,0.111008398,90.84530201,101.6654362,96.55402685,103.3415534,103.7114563,104.9505825,0.0,0.0,4.441860465116279,1.2325581395348837,-36.33824739353551
Jose Cuas,- - -,17701,Middle Reliever,average_rp,70,0,63.1,282,3,2,0,0,1,3,10,14,16,58,3.836844031,28,27,60,8,69,34,0,6,5,0,173,81,36,55,4,1,4,0,442,695,1137,32,4.547370704,0.2447,0.1206,0.1241,9.805268079,4.831581373,2.0294,8.526320069,1.136842676,0.247933884,1.484211271,0.315151515,0.8108,0.470930232,0.209302325,0.319767441,0.072727272,1.472727272,0.145454545,0.049382716,0.0,4.612935301,4.406636414,4.214507202,4.938925479,4.729368175,-0.77609127,-0.666376978,-0.064957101,-0.519661009,-0.734629806,-3.552000046,-0.295935005,1.069120691,0.809571852,1.128964451,0.894660647,0.235735035,-0.922869624,0.3057,0.6812,0.4498,0.5701,0.8148,0.7123,0.3838,0.6028,0.1293,0.1583,0.2876,86.85581947,107.5143163,101.9423377,18.4085,0.834753007,-0.256566018,1.156277031,0.899711013,0.3295,0.4277,0.2428,0.1329,0.474,0.3931,0.3936,-0.416508183,106.643097,140.5050841,111.2679896,146.4898704,75.74731697,100.6057148,92.80813635,101.443144,113.4010066,107.0902968,112.7576639,111.024762,105.1236375,84.33461788,115.3827149,80.18963175,123.8522332,99.24344183,91.3160489,120.6098745,89.64209552,9.664906879,21,0.1214,113.47,71,0.4104,0.6963,92.6485,4.478439927,0.566174453,0.1954,92.31396044,-7.837270101,4.860472945,0.487299103,0.219504101,0.2689,0.6488,0.4498,0.5063,0.8006,0.7084,0.4762,4.591735418,49.64073865,74.59878399,45.99522087,49.23119026,57.76992312,41.83094236,0.174248619,148.7117117,104.1750327,102.1103642,106.0977068,94.4441653,94.05341636,0.0,0.0,3.8297872340425534,1.2340425531914894,-8.142891562048403
Nabil Crismatt,- - -,17732,Setup/Closer Pitcher,average_rp,8,0,13.0,65,0,2,0,0,0,0,0,0,4,4,8.307692308,13,12,19,3,12,7,0,1,2,1,45,22,9,13,0,1,3,0,109,154,263,5,3.461538462,0.1846,0.1077,0.0769,8.307692308,4.846153846,1.7143,13.15384615,2.076923077,0.333333333,2.0,0.380952381,0.614,0.5,0.204545454,0.295454545,0.0,1.692307692,0.23076923,0.136363636,0.0,6.255039883,4.908392799,4.63789161,6.045755962,5.295652954,2.052652425,-2.85294807,-0.26458431,-2.116678894,-1.042204019,-7.756999612,-0.845566019,0.790780388,0.758733153,0.852699893,0.526300013,-0.385536969,-0.932406717,0.3488,0.6092,0.4363,0.55,0.8491,0.6903,0.3359,0.5385,0.1331,0.1521,0.2852,200.6088849,144.7958332,112.0826629,17.1465,-0.573869347,-0.292214204,-0.01707054,-0.309285004,0.5111,0.3778,0.1111,0.2,0.5778,0.2222,0.3385,-0.140000001,82.9269893,124.4383446,96.78315687,145.2305278,49.98092185,152.1203386,169.2380321,134.0798939,150.202023,128.20636,85.52568895,115.841831,100.8293586,80.83261851,178.2263235,124.2007936,108.7850275,46.06405692,111.8651274,67.71434468,86.5616136,3.174965068,4,0.0889,109.009,16,0.3556,0.2577,88.5821,-1.963157892,-2.930086406,0.1947,88.70196294,-6.385306078,9.487025317,-1.872834787,-3.672225072,0.3311,0.5676,0.4313,0.54,0.8095,0.6903,0.4237,5.254931559,50.08727,33.37652529,58.91733353,42.10100464,49.05192414,41.24104084,0.616379278,83.35294118,94.51176471,91.2745098,91.70896228,96.77740671,94.75927353,0.0,0.0,6.6,2.0,-29.49708274167044
Trey Wingenter,DET,17793,Setup/Closer Pitcher,average_rp,17,0,17.0,76,1,0,0,0,0,0,0,1,1,11,5.823529412,11,11,16,2,22,7,0,3,3,0,44,19,7,18,1,0,1,0,120,189,309,9,4.764705882,0.2895,0.0921,0.1974,11.64705882,3.705882353,3.1429,8.470588235,1.058823529,0.242424242,1.352941176,0.333333333,0.6466,0.431818181,0.159090909,0.409090909,0.055555555,1.055555555,0.111111111,0.052631578,0.0,3.960922236,4.182119441,3.431507201,3.630801859,3.850308825,1.862607176,0.568126976,0.057149898,0.457199007,-0.040567901,-2.154000044,-0.248888001,0.483269006,0.41595301,0.425624013,1.284890056,-0.038235899,-0.045708861,0.3179,0.7807,0.4887,0.5323,0.8427,0.7152,0.3689,0.5789,0.1392,0.123,0.2621,135.7080882,93.2382912,97.60083602,19.3147,-0.134709001,-0.132446006,-0.0594122,-0.191859007,0.3636,0.3864,0.25,0.0909,0.5227,0.3864,0.4079,0.090000004,124.8027302,107.9724622,130.9265822,113.2701585,115.5878688,100.6711161,86.49247202,99.79837981,104.1982403,113.669432,89.84439545,103.1419402,80.64545745,106.516614,88.9152074,88.61895516,112.243223,101.8566423,100.4732759,119.0327467,91.13727362,12.27425038,3,0.0682,109.553,19,0.4318,0.5049,95.8654,-0.622473001,-0.399021155,0.5,95.80386845,-5.672322722,8.801161637,-0.860057738,-0.55487596,0.3081,0.7101,0.4871,0.4528,0.8673,0.7219,0.4452,6.135711611,41.66739653,50.31469153,43.44400633,32.6315196,49.67207138,28.03521107,1.203566107,92.13333333,90.646,83.88333333,102.0728188,88.01812081,88.33355705,0.0,0.0,4.470588235294118,1.1176470588235294,-6.273334249005686
Dennis Santana,NYM,17878,Setup/Closer Pitcher,average_rp,9,0,10.2,50,1,0,0,0,0,0,2,1,1,5,5.906231342,7,7,10,2,12,7,0,1,1,0,30,8,6,16,0,0,0,0,81,141,222,7,5.906231342,0.24,0.14,0.1,10.12496801,5.906231342,1.7143,8.437473346,1.687494669,0.238095238,1.593744965,0.285714286,0.7237,0.266666666,0.2,0.533333333,0.0,0.5,0.125,0.0,0.0,5.692532183,5.735061423,4.826585785,5.38627878,5.018729877,0.213699159,-1.169630051,-0.113863997,-0.910912991,0.00791597,-1.656999946,-0.189532995,0.256722003,0.281708002,0.398577988,0.416000009,-0.140933007,0.1717678,0.3403,0.6753,0.457,0.6735,0.8654,0.7723,0.3484,0.76,0.1036,0.1757,0.2793,141.6135462,131.780744,130.942038,19.8488,-0.108524002,0.0208738,-0.0155334,0.00534041,0.4,0.3333,0.2667,0.1,0.6,0.3,0.42,0.109999999,107.8050865,161.7698486,117.9540998,176.9991465,66.64122916,97.57688262,137.5054667,95.77135276,119.691859,96.15476999,100.7981333,61.78230972,98.58870618,145.9132395,96.53925858,97.20062107,95.98678883,110.5537363,116.1676323,91.41436532,88.69200033,19.07049967,4,0.1333,104.681,11,0.3667,0.5113,95.0265,-0.418475002,-0.37033186,0.1946,95.16976858,-8.429209155,9.607046438,0.870166607,2.023643273,0.3043,0.6226,0.457,0.6,0.8636,0.7723,0.4796,4.159027688,61.77087605,61.96123579,59.75896632,53.88331975,56.83690889,52.35256553,-0.114222261,109.7263158,108.6315789,110.0342105,100.4858586,101.1267677,104.530303,0.0,0.0,4.2727272727272725,1.3272727272727274,-7.263355973493171
Peter Lambert,COL,17969,Starting Pitcher,average_rp,14,0,31.1,141,1,1,0,0,0,0,0,3,5,13,6.893624435,25,24,39,9,34,14,0,1,0,0,92,38,12,42,2,0,4,0,211,339,550,25,7.180858786,0.2411,0.0993,0.1418,9.765967949,4.02128092,2.4286,11.20213971,2.585109163,0.30952381,1.691491181,0.361445783,0.7005,0.413043478,0.130434782,0.456521739,0.047619047,0.904761904,0.214285714,0.105263157,0.0,6.255043109,4.737195386,4.081944119,6.233743325,4.516602218,0.638581326,-3.646420002,-0.350932986,-2.80746007,-0.334638,-5.221000195,-0.419923991,0.50049001,0.538833022,0.689456999,0.545491993,-0.72261101,0.053990272,0.287,0.7333,0.4699,0.6667,0.8485,0.7829,0.4098,0.617,0.1018,0.1455,0.2473,136.77598,135.3868967,108.1770154,20.0571,-0.339771986,-0.375681013,0.386842012,0.0111614,0.3261,0.4239,0.25,0.0652,0.4674,0.4674,0.4043,-0.251145005,108.3148029,114.7303889,113.7718121,120.5105675,94.40840796,129.549431,210.6475644,124.5027586,127.0326986,121.6415765,97.56657259,95.69542556,64.29698199,124.898561,165.4958716,79.23963662,122.0701553,103.6441281,90.49290189,142.4209314,92.97413171,13.61619502,14,0.1522,112.556,48,0.5217,0.4171,93.9869,-3.013720036,-1.31603495,0.4171,93.89432656,-4.984367004,9.179126723,-3.213599999,-1.403318777,0.2679,0.6803,0.4699,0.6,0.8579,0.7829,0.49,5.516114913,42.81122144,38.97727759,50.15659625,39.29296435,41.21009225,46.26606486,0.790501869,83.75277778,97.54398148,89.33842593,92.34555985,97.1472973,94.31737452,9.0,3.5,0.0,0.0,-24.4572252708996
James Naile,STL,18186,Setup/Closer Pitcher,average_rp,10,0,15.1,80,0,0,0,0,0,0,1,0,2,4,8.804367175,19,15,27,1,7,9,0,0,0,0,64,34,18,11,0,1,2,1,115,193,308,13,7.630451551,0.0875,0.1125,-0.025,4.108704681,5.282620305,0.7778,15.84786091,0.586957812,0.38028169,2.347831247,0.412698413,0.4913,0.539682539,0.285714285,0.174603174,0.0,3.09090909,0.09090909,0.058823529,1.0,4.950695783,5.288971445,5.434394828,6.32629905,6.518729877,3.853671392,-0.472420007,-0.0463407,-0.370725989,-0.244241998,-8.680999756,-0.875953972,0.174326003,0.129798993,0.318399996,0.793099999,-0.384561986,-1.016502652,0.2264,0.6913,0.4513,0.7222,0.932,0.8777,0.4838,0.675,0.0552,0.1753,0.2305,206.2080418,114.9373173,120.7650723,18.823,-0.648563981,-0.584622979,-0.0176004,-0.602222979,0.4219,0.3281,0.25,0.0938,0.5313,0.375,0.2125,-0.280000001,39.30393779,129.9936284,47.8656882,158.3106437,30.23537246,183.2758221,47.82824462,152.964386,176.3245015,138.8902233,68.43467586,125.035627,140.8410085,47.76921517,70.21036918,102.51628,94.48699535,103.6441281,102.8567577,114.2679566,91.94222005,5.373793829,2,0.0313,110.016,31,0.4844,0.5584,91.7791,-4.303319931,-2.501930192,0.0097,92.59999593,-4.134900093,7.503633499,0.272333037,9.077767904,0.1832,0.6497,0.4513,0.7083,0.913,0.8777,0.5747,4.375123604,55.66651,30.90202667,64.41733667,51.5600012,47.75249234,54.72897364,0.029841558,25.33333333,84.4,79.93333333,91.6012987,101.4214286,97.52987013,0.0,0.0,5.285714285714286,1.5714285714285714,-30.13434334158857
Carson Fulmer,LAA,18311,Setup/Closer Pitcher,average_rp,2,0,5.0,21,0,1,0,0,0,0,0,0,1,1,5.4,3,3,4,1,3,1,0,1,1,0,16,6,3,7,0,0,0,0,30,52,82,1,1.8,0.1429,0.0476,0.0952,5.4,1.8,3.0,7.2,1.8,0.210526316,1.0,0.2,0.6522,0.375,0.1875,0.4375,0.0,0.857142857,0.142857142,0.0,0.0,5.855039883,5.569733965,4.746469388,6.147419442,5.075872735,-0.455039883,-0.517684996,-0.050455,-0.403640002,-0.229473993,-0.462000012,-0.049720898,1.21073997,1.029080033,0.573000014,0.750999987,-0.094886899,-0.094645122,0.3261,0.6389,0.4634,0.7333,0.8261,0.7895,0.439,0.619,0.0976,0.1585,0.2561,123.8604754,133.3789173,130.0197661,16.2667,-0.0125941,0.11067,-0.072808802,0.037861001,0.4375,0.3125,0.25,0.0625,0.4375,0.5,0.2381,-0.085000001,61.59095744,55.82249683,60.70232449,55.01693412,110.3338748,85.57044871,147.0372024,86.66701404,77.01609068,68.20165919,90.62565108,89.57063242,95.04643205,113.9136011,114.3195518,106.6196806,90.78495983,101.8566423,84.09176365,154.0423782,90.14125061,14.8583746,3,0.1875,108.673,7,0.4375,0.3902,92.7813,-0.766113997,-2.394106239,0.0244,93.09999847,-3.885864973,10.59210014,0.136526085,6.826304272,0.2632,0.6364,0.4634,0.7,0.8214,0.7895,0.5366,4.059294146,37.07314,44.00004,41.6579,54.95557878,40.49609707,53.65661341,-0.180713415,75.8,89.8,89.6,83.66707317,100.1682927,88.82926829,0.0,0.0,5.75,1.6,-11.007228506677333
